_OldCustomerID;_OldCityName;Current City;_OldCountryName;Current Country;Address
2505;Πανεπιστημιούπολη Ιλισσίων;Ζωγράφου;;Ελλάδα;Τμήμα Πληροφορικής Κέντρο Λειτ. & Διαχ. Δικτύου
11589;Πανεπιστημιούπολη Πατρών, Ρίο;Πάτρα;;Ελλάδα;Ν. Καζαντζάκη,
4588;Πανόραμα;Πανόραμα Θεσσαλονίκης;Θεσ/νικη;Ελλάδα;Πέτρου Λεβαντή 49
9982;Πανόραμα - Θεσσαλονίκη;Πανόραμα Θεσσαλονίκης;;Ελλάδα;Πινδάρου 13
5790;Πανόραμα Θεσαλονίκης;Πανόραμα Θεσσαλονίκης;;Ελλάδα;Περικλέως Καβδά 10
10161;Πανόραμα Θεσσαλονίκης;Πανόραμα Θεσσαλονίκης;;Ελλάδα;Αναπαύσεως 18
13325;Πανόραμα Θεσσαλονίκης;Πανόραμα Θεσσαλονίκης;Ελλάδα;Ελλάδα;Πόντου 27Α
13393;Πανόραμα Θεσσαλονίκης;Πανόραμα Θεσσαλονίκης;Ελλάδα;Ελλάδα;Μ. Αλεξάνδρου 33
4669;Πανόραμα, Αχαρναί;Αχαρνές;;Ελλάδα;Ιωαννίνων 56
3264;Πανόραμα, Θεσσαλονίκη;Πανόραμα Θεσσαλονίκης;;Ελλάδα;Αθηνάς 10
4197;Πανόραμα, Θεσσαλονίκη;Πανόραμα Θεσσαλονίκης;;Ελλάδα;Κομνηνών 1
4686;Πανόραμα, Θεσσαλονίκη;Πανόραμα Θεσσαλονίκης;;Ελλάδα;Παπαδοπούλου 12
12141;Πανόραμα, Θεσσαλονίκη;Πανόραμα Θεσσαλονίκης;;Ελλάδα;Αποστόλου Σαμανίδη 21
13281;Πάνω Δευτερά;Λευκωσία;Κύπρος;Ελλάδα;Ομήρου 1Α
12670;Παπάγος, Αθήνα;Παπάγου;;Ελλάδα;Λεμεσού 14
7857;Παπαγου;Παπάγου;Αθήνα;Ελλάδα;Μετωνος 26
10282;ΠΑΠΑΓΟΥ;Παπάγου;;Ελλάδα;ΑΦΩΝ ΔΙΔΑΣΚΑΛΟΥ 55
861;Παπάγου;Παπάγου;;Ελλάδα;Αργυροκάστρου 52
1106;Παπάγου;Παπάγου;;Ελλάδα;Αναστάσεως 2 & Τσιγάντε
3988;Παπάγου;Παπάγου;;Ελλάδα;Χειμάρρας 37
4827;Παπάγου;Παπάγου;;Ελλάδα;NULL
5030;Παπάγου;Παπάγου;;Ελλάδα;NULL
5640;Παπάγου;Παπάγου;;Ελλάδα;Κυρηνείας 44
5650;Παπάγου;Παπάγου;;Ελλάδα;Κυρηνείας 44
6357;Παπάγου;Παπάγου;;Ελλάδα;Στρατόπεδο Φακίνου
6490;Παπάγου;Παπάγου;;Ελλάδα;Σωρανού του Εφεσίου 4 (Κάθετη με την Ιωνίας)
6966;Παπάγου;Παπάγου;;Ελλάδα;Αγ. Σαράντα 10
7747;Παπάγου;Παπάγου;;Ελλάδα;Ρέππα 15
7759;Παπάγου;Παπάγου;;Ελλάδα;Δαβάκη 26
8463;Παπάγου;Παπάγου;;Ελλάδα;Αλεβιζάτου 49
9191;Παπάγου;Παπάγου;;Ελλάδα;Νευροκοπίου 2
9418;Παπάγου;Παπάγου;;Ελλάδα;Κύπρου 32
10046;Παπάγου;Παπάγου;;Ελλάδα;Πίνδου 82
10246;Παπάγου;Παπάγου;;Ελλάδα;Ανατολικής Ρωμυλίας 40
12367;Παπάγου;Παπάγου;;Ελλάδα;Γ. Μπλέσσα 26
1695;Παρ. Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Αρτέμιδος 3
1710;Παρ. Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Γραβιάς 3
871;Παρ. Μαρούσι;Παράδεισος Αμαρουσίου;;Ελλάδα;Αιγιαλείας 4
3522;Παράδεισος - Μαρούσι;Παράδεισος Αμαρουσίου;;Ελλάδα;Λεωφ. Κηφισίας 16
1420;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Λεωφ. Κηφισίας 32
1716;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Αρτέμιδος 3
1717;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Αρτέμιδος 3
2153;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Αμαρουσίου Χαλανδρίου 29
2156;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Αμαρουσίου-Χαλανδρίου 16
3165;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Παραδείσου 35
3187;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Γκύζη 3 & Αιγιαλείας
3315;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Χειμάρας 8
4122;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Αρτέμιδος 6 & Επιδαύρου
4945;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Κηφισίας 59
5011;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Αιγιαλείας 52 & Αρτέμιδος
5034;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Μεσογείων 151
5109;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Λεωφ. Κηφισίας 38
6116;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Πατρόκλου 1
8556;Παράδεισος Αμαρουσίου;Παράδεισος Αμαρουσίου;;Ελλάδα;Κηφισίας 26 & Παραδείσου 2 (8ος όροφος)
10599;Παράδεισος Αμαρουσίου, Αθήνα;Παράδεισος Αμαρουσίου;Ελλάδα;Ελλάδα;Atrina Center (7ος όροφος), Λεωφ. Κηφισίας 32
5380;Παραλία Αλίμου, Αλιμος;Άλιμος;;Ελλάδα;Λεωφ. Ποσειδώνος 64
4143;Παραλία Καλαμάτας, Μεσσηνία;Καλαμάτα;;Ελλάδα;Ναυαρίνου 2
13347;Παραλία Πατρών Αχαΐας;Πάτρα;Greece;Ελλάδα;Λεωφόρος Παπανδρέου & Μιαούλη (Εξ.4 Περιμετρικής)
13655;Παραλιμνι;Παραλίμνι;Κυπρος;Ελλάδα;Νικηφόρου Φωκά 1
10829;Παραλίμνι;Παραλίμνι;Κύπρος;Ελλάδα;Α. Παπαδοπούλου 6
9410;Πάρκο Αγ. Δημητρίου;Κοζάνη;Κοζάνη;Ελλάδα;Αίθουσα Τέχνης
4469;ΠΑΡΟΣ;Πάρος;;Ελλάδα;Νάουσα-Πάρου
10939;ΠΑΡΟΣ;Πάρος;;Ελλάδα;ΠΑΡΟΙΚΙΑ
3765;Πάρος;Πάρος;;Ελλάδα;Μαράθι Πάρου
7594;Πασακάκι Χανιών;Χανιά;;Ελλάδα;Αγίου Νεκταρίου 7
3246;Πασαλιμάνι;Πασαλιμάνι;;Ελλάδα;Χαριλάου Τρικούπη 39
9107;Πασαλιμάνι;Πασαλιμάνι;Πειραιάς;Ελλάδα;Ακτή Τρ. Μουτσοπούλου 36
2788;Πασαλιμάνι, Πειραιάς;Πασαλιμάνι;;Ελλάδα;Κουντουριώτου 182 & 2ας Μεραρχίας
3551;Πάτημα Μαγούλας;Μαγούλα;;Ελλάδα;ΤΘ 46
10636;Πάτημα χαλανδρίου;Χαλάνδρι;;Ελλάδα;Απολλωνίου 15
8193;ΠΑΤΗΣΙΑ;Πατήσια;;Ελλάδα;ΡΕΝΙΕΡΗ 1
2605;Πατήσια;Πατήσια;;Ελλάδα;Λασκαράτου 15
2617;Πατήσια;Πατήσια;;Ελλάδα;Γαλατσίου 9-11
2647;Πατήσια;Πατήσια;;Ελλάδα;Δημητρίου Ράλλη 26
5812;Πατήσια;Πατήσια;;Ελλάδα;Ιωνίας 57
7684;Πατήσια;Πατήσια;;Ελλάδα;Σερίφου 30
2764;Πατήσια, Αθήνα;Πατήσια;;Ελλάδα;Δεριγνύ 10 & Πατησίων
2823;Πατησίων, Αθήνα;Πατήσια;;Ελλάδα;Πατησίων 61 & Αγ. Μελετίου (στην στοά)
1233;ΠΑΤΡΑ;Πάτρα;;Ελλάδα;ΑΠΟΣΤΟΛΟΥ ΑΡΣΑΚΗ  7
8414;ΠΑΤΡΑ;Πάτρα;;Ελλάδα;ΣΑΧΤΟΥΡΗ 65
8583;ΠΑΤΡΑ;Πάτρα;;Ελλάδα;ΟΘΩΝΟΣ  ΑΜΑΛΙΑΣ & ΓΟΥΝΑΡΗ
8814;Πατρα;Πάτρα;;Ελλάδα;Κορίνθου 130
9352;ΠΑΤΡΑ;Πάτρα;;Ελλάδα;N.E.O.Πατρών - Αθηνών 73
10108;Πατρα;Πάτρα;;Ελλάδα;NULL
12231;ΠΑΤΡΑ;Πάτρα;ΕΛΛΑΔΑ;Ελλάδα;Ν.Ε.Ο. ΠΑΤΡΩΝ-ΑΘΗΝΩΝ 75
13683;ΠΑΤΡΑ;Πάτρα;ΕΛΛΑΔΑ;Ελλάδα;ΟΘΩΝΟΣ ΑΜΑΛΙΑΣ 18
13722;ΠΑΤΡΑ;Πάτρα;;Ελλάδα;ΚΟΡΙΝΘΟΥ 360
840;Πάτρα;Πάτρα;;Ελλάδα;Κανάρη 4
985;Πάτρα;Πάτρα;;Ελλάδα;Ερμού 53
1135;Πάτρα;Πάτρα;;Ελλάδα;Αγίου Ανδρέου 22
1242;Πάτρα;Πάτρα;;Ελλάδα;Παντανάσης 50
1260;Πάτρα;Πάτρα;;Ελλάδα;Γ.Τερτσέτη 21
1515;Πάτρα;Πάτρα;;Ελλάδα;Αγ. Ανδρέα 22
1516;Πάτρα;Πάτρα;;Ελλάδα;Γ. Γεννηματά 170, Σαράβαλι Πατρών
1517;Πάτρα;Πάτρα;;Ελλάδα;Θωμά Παλαιολόγου 75
1518;Πάτρα;Πάτρα;;Ελλάδα;Πλατεία Γεωργίου 6
1552;Πάτρα;Πάτρα;;Ελλάδα;Όθωνος Αμαλίας 18
1640;Πάτρα;Πάτρα;;Ελλάδα;NULL
1727;Πάτρα;Πάτρα;;Ελλάδα;Nέα Εθνική οδός Πατρών-Αθηνών 57
2028;Πάτρα;Πάτρα;;Ελλάδα;Πανεπιστήμιο Πατρών Πανεπιστημιούπολη
2341;Πάτρα;Πάτρα;;Ελλάδα;Κανακάρη 156
2741;Πάτρα;Πάτρα;;Ελλάδα;Αγίου Ανδρέου 72
2871;Πάτρα;Πάτρα;;Ελλάδα;Νοταρά 3
2983;Πάτρα;Πάτρα;;Ελλάδα;3ων Ναυάρχων 63
3585;Πάτρα;Πάτρα;;Ελλάδα;Τσαμαδού 37
3767;Πάτρα;Πάτρα;;Ελλάδα;Φιλοποιμένος 64
3793;Πάτρα;Πάτρα;;Ελλάδα;Πλατεία Β. Γεωργίου Α' 4
4077;Πάτρα;Πάτρα;;Ελλάδα;Παραλία Ρίου
4097;Πάτρα;Πάτρα;;Ελλάδα;Κλεάνθη 23
4165;Πάτρα;Πάτρα;;Ελλάδα;Παραλία Ρίου
4231;Πάτρα;Πάτρα;;Ελλάδα;Γεωργ. Τερτσέτη 21
4685;Πάτρα;Πάτρα;;Ελλάδα;Β. Ηπείρου 118
4767;Πάτρα;Πάτρα;;Ελλάδα;Ρ. Φεραίου 104
4768;Πάτρα;Πάτρα;;Ελλάδα;Μπουμπουλίνας 16
4834;Πάτρα;Πάτρα;;Ελλάδα;Λόντου 38
4977;Πάτρα;Πάτρα;;Ελλάδα;Παπαδιαμαντοπούλου 93
5524;Πάτρα;Πάτρα;;Ελλάδα;Τέρμα οδού Ελληνικού Στρατού
5755;Πάτρα;Πάτρα;;Ελλάδα;NULL
5780;Πάτρα;Πάτρα;;Ελλάδα;Κορίνθου 267
5894;Πάτρα;Πάτρα;;Ελλάδα;Πλατείας Γεωργίου Α' 17
6036;Πάτρα;Πάτρα;;Ελλάδα;Πατρέως 13
6363;Πάτρα;Πάτρα;;Ελλάδα;Ρ. Φερραίου 37
6634;Πάτρα;Πάτρα;;Ελλάδα;Έξω Αγυιά
7085;Πάτρα;Πάτρα;;Ελλάδα;Μαίζωνος 54-56
7172;Πάτρα;Πάτρα;;Ελλάδα;Εθν. Αντιστάσεως (Ανθέων) 1
7257;Πάτρα;Πάτρα;;Ελλάδα;Μέζωνος 121
7259;Πάτρα;Πάτρα;;Ελλάδα;Τσαμαδού 43
7260;Πάτρα;Πάτρα;;Ελλάδα;Θεμιστοκλέους 4
7261;Πάτρα;Πάτρα;;Ελλάδα;Αργυροκάστρου 16
7262;Πάτρα;Πάτρα;;Ελλάδα;Πλ. Γεωργίου Α΄27Α
7263;Πάτρα;Πάτρα;;Ελλάδα;Γ. Τερτσέτη 21
7264;Πάτρα;Πάτρα;;Ελλάδα;Αργυροκάστρου 16
7265;Πάτρα;Πάτρα;;Ελλάδα;Ακτή Δυμαίων 7
7266;Πάτρα;Πάτρα;;Ελλάδα;Πλ. Γεωργίου 29
7267;Πάτρα;Πάτρα;;Ελλάδα;Μαιζώνος 121
7269;Πάτρα;Πάτρα;;Ελλάδα;Καραϊσκάκη 116
7270;Πάτρα;Πάτρα;;Ελλάδα;Δε Αρ 4Α Ροή
7271;Πάτρα;Πάτρα;;Ελλάδα;Μαίζωνος 121
7272;Πάτρα;Πάτρα;;Ελλάδα;Κανακάρη 190
7273;Πάτρα;Πάτρα;;Ελλάδα;Αργυροκάστρου 16
7274;Πάτρα;Πάτρα;;Ελλάδα;Δημοκρατίας 14
7621;Πάτρα;Πάτρα;;Ελλάδα;NULL
7865;Πάτρα;Πάτρα;;Ελλάδα;Αχάϊα Clauss, Πετρωτό
7905;Πάτρα;Πάτρα;;Ελλάδα;Πανεπιστημίου 480
7986;Πάτρα;Πάτρα;;Ελλάδα;Μητροπολίτου Δέρκων 37
8043;Πάτρα;Πάτρα;;Ελλάδα;Ρίο
8214;Πάτρα;Πάτρα;;Ελλάδα;Αράτου 48
9138;Πάτρα;Πάτρα;;Ελλάδα;Γλάυκου 100
9253;Πάτρα;Πάτρα;;Ελλάδα;Πανεπιστημιούπολη Ρίου
9316;Πάτρα;Πάτρα;Ελλάδα;Ελλάδα;Κορίνθου και Βούβαχη 1
9731;Πάτρα;Πάτρα;;Ελλάδα;Σολωμού 70
10306;Πάτρα;Πάτρα;;Ελλάδα;Αγ. Ανδρέου 22
10612;Πάτρα;Πάτρα;;Ελλάδα;Τσαμαδού 37
10894;Πάτρα;Πάτρα;;Ελλάδα;Μαιζώνος 108
10987;Πάτρα;Πάτρα;;Ελλάδα;NULL
11129;Πάτρα;Πάτρα;;Ελλάδα;Κομαιθούς 39
11158;Πάτρα;Πάτρα;;Ελλάδα;Κορίνθου 67
11303;Πάτρα;Πάτρα;;Ελλάδα;Φαναρίου 24
11627;Πάτρα;Πάτρα;;Ελλάδα;Λευκωσίας 124
11820;Πάτρα;Πάτρα;;Ελλάδα;Ακρωτηρίου – Παρμενίωνος Σκύρου & Φιλίππου, Ολυμπιάδας 43-45
12283;Πάτρα;Πάτρα;;Ελλάδα;Ευμήλου 1
12471;Πάτρα;Πάτρα;Ελλάδα;Ελλάδα;Λευκωσίας 17
12587;Πάτρα;Πάτρα;Ελλάδα;Ελλάδα;Πάροδος Αριστοτέλους 18
12918;Πάτρα;Πάτρα;;Ελλάδα;Λεωφ. Γούναρη Δημήτριου & Κανακάρη 184
13214;Πάτρα;Πάτρα;;Ελλάδα;38Α Κανακάρη Ρούφου
13215;Πάτρα;Πάτρα;Greece;Ελλάδα;Τσαμαδού 37- 26222
13282;Πάτρα;Πάτρα;;Ελλάδα;Νέα εθνική οδός Πατρών Αθηνών 73
13558;Πάτρα;Πάτρα;;Ελλάδα;Αθανασίου Διάκου 30 & Δημητρίου Γούναρη
13593;Πάτρα;Πάτρα;;Ελλάδα;Παρ. Αριστοτέλους 18
4123;Πάτρα - Ρίο;Πάτρα;;Ελλάδα;Οδός Σταδίου - Πλατάνι Τ.Θ. 1414
10232;Πάτρας;Πάτρα;;Ελλάδα;Πατρέως 13
7784;ΠΑΦΟΣ;Πάφος;ΚΥΠΡΟΣ;Ελλάδα;ΚΟΡΙΝΘΟΥ 15Α
10052;Πάφος;Πάφος;Κύπρος;Ελλάδα;ΓΡΙΒΑ ΔΙΓΕΝΗ ΚΑΙ ΦΙΛΙΚΗΣ ΕΤΑΙΡΕΙΑΣ
11240;Πάφος;Πάφος;Κύπρος;Ελλάδα;Πivδoυ, 8 Χλόη κόρτ, 4οροφος , Διαμ401
12809;Πάφος;Πάφος;Κύπρος;Ελλάδα;NULL
12810;Πάφος;Πάφος;Κύπρος;Ελλάδα;NULL
13395;Πάφος;Πάφος;ΚΥΠΡΟΣ;Ελλάδα;Λεωφ. Τάσσου Παπαδοπούλου 179
7449;Πεδίο Βολής, Κόρινθος;Κόρινθος;;Ελλάδα;60η οδός 3
1949;ΠΕΙΡΑΙΑΣ;Πειραιάς;;Ελλάδα;Γ.ΤΖΕΛΕΠΗ 14
3622;ΠΕΙΡΑΙΑΣ;Πειραιάς;;Ελλάδα;NULL
5188;ΠΕΙΡΑΙΑΣ;Πειραιάς;;Ελλάδα;Κολοκοτρώνη 89
5879;ΠΕΙΡΑΙΑΣ;Πειραιάς;ΕΛΛΑΔΑ;Ελλάδα;ΕΘΝΑΡΧΗ ΜΑΚΑΡΙΟΥ
8343;ΠΕΙΡΑΙΑΣ;Πειραιάς;ΕΛΛΑΔΑ;Ελλάδα;ΕΦΚΛΙΑΣ 25Α & ΔΗΜΗΤΡΙΟΥ ΡΑΛΛΗ 23-30
10140;ΠΕΙΡΑΙΑΣ;Πειραιάς;;Ελλάδα;ΑΓ. ΝΙΚΟΛΑΟΥ 9-11
10207;ΠΕΙΡΑΙΑΣ;Πειραιάς;;Ελλάδα;Αντωνίου Θεοχάρη 50
10891;ΠΕΙΡΑΙΑΣ;Πειραιάς;;Ελλάδα;ΧΑΪΔΑΡΙΟΥ 30
10911;ΠΕΙΡΑΙΑΣ;Πειραιάς;;Ελλάδα;2ας ΜΕΡΑΡΧΙΑΣ 11
12055;ΠΕΙΡΑΙΑΣ;Πειραιάς;;Ελλάδα;ΑΓ.ΔΗΜΗΤΡΙΟΥ 41
12259;ΠΕΙΡΑΙΑΣ;Πειραιάς;;Ελλάδα;Γρηγ. Λαμπράκη 154
13085;Πειραιας;Πειραιάς;;Ελλάδα;Κάστορος 55
13240;ΠΕΙΡΑΙΑΣ;Πειραιάς;GREECE;Ελλάδα;ΠΛΑΤΕΙΑ ΑΛΕΞΑΝΔΡΑΣ
13372;ΠΕΙΡΑΙΑΣ;Πειραιάς;800331208;Ελλάδα;ΑΚΤΗ ΚΟΝΔΥΛΗ 10
701;Πειραιάς;Πειραιάς;;Ελλάδα;Βασ.Παύλου 107
951;Πειραιάς;Πειραιάς;;Ελλάδα;Κουντουριώτου 134
1170;Πειραιάς;Πειραιάς;;Ελλάδα;Μαυρομιχάλη 16
1227;Πειραιάς;Πειραιάς;;Ελλάδα;2ας Μεραρχίας 9
1228;Πειραιάς;Πειραιάς;;Ελλάδα;Νοταρά 94 Τ.Θ. 80376
1406;Πειραιάς;Πειραιάς;;Ελλάδα;Νοταρά 125 - 127
1424;Πειραιάς;Πειραιάς;;Ελλάδα;Καραΐσκου 98
1582;Πειραιάς;Πειραιάς;;Ελλάδα;Koλοκοτρώνη 150
1773;Πειραιάς;Πειραιάς;;Ελλάδα;Φωκίδος 36
1784;Πειραιάς;Πειραιάς;;Ελλάδα;Θηβών 50
1844;Πειραιάς;Πειραιάς;;Ελλάδα;Φίλωνος 76Α
1947;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Θεμιστοκλέους 12
1960;Πειραιάς;Πειραιάς;;Ελλάδα;Ηρώων Πολυτεχνείου 93
2031;Πειραιάς;Πειραιάς;;Ελλάδα;Θηβών 50
2085;Πειραιάς;Πειραιάς;;Ελλάδα;Α. Θεοχάρη 7
2117;Πειραιάς;Πειραιάς;;Ελλάδα;Αλων 4
2174;Πειραιάς;Πειραιάς;;Ελλάδα;Κ. Παλαιολόγου 5
2194;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Μιαούλη 35-39
2207;Πειραιάς;Πειραιάς;;Ελλάδα;Καστέλλα
2289;Πειραιάς;Πειραιάς;;Ελλάδα;Γρηγορίου Λαμπράκη 150
2319;Πειραιάς;Πειραιάς;;Ελλάδα;Γρηγορίου Λαμπράκη 150
2349;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Κονδύλη 22
2490;Πειραιάς;Πειραιάς;;Ελλάδα;Δεληγιώργη 47
2543;Πειραιάς;Πειραιάς;;Ελλάδα;Ομηρ. Σκυλίτση 6,
2566;Πειραιάς;Πειραιάς;;Ελλάδα;Διστόμου & Ε. Ζαννή 1
2570;Πειραιάς;Πειραιάς;;Ελλάδα;Γραβιάς 10 & Μαυρομιχάλη 12
2582;Πειραιάς;Πειραιάς;;Ελλάδα;Πολυτεχνείου & 34ου Συντάγματος
2588;Πειραιάς;Πειραιάς;;Ελλάδα;34ου Συντάγματος & Κόδρου 5
2600;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Θεμιστοκλέους 6
2623;Πειραιάς;Πειραιάς;;Ελλάδα;Κάστορος 92
2693;Πειραιάς;Πειραιάς;;Ελλάδα;Κολοκτρώνη 129
2706;Πειραιάς;Πειραιάς;;Ελλάδα;Σαρανταπόρου & Φωκαίας
2777;Πειραιάς;Πειραιάς;;Ελλάδα;Μπουμπουλίνας 34 (Τ.Θ. 17230)
2798;Πειραιάς;Πειραιάς;;Ελλάδα;Αγίου Κωνσταντίνου 4
2876;Πειραιάς;Πειραιάς;;Ελλάδα;Τζαβέλα 27 & Γεναδίου 21
2917;Πειραιάς;Πειραιάς;;Ελλάδα;Μ. Ασίας & Παπαναστασίου
3034;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Μιαούλη 41
3039;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Μιαούλη 61
3125;Πειραιάς;Πειραιάς;;Ελλάδα;Γρ Λαμπράκη 17
3126;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Μιαούλη 35-39
3129;Πειραιάς;Πειραιάς;;Ελλάδα;Ραγκαβή 2
3137;Πειραιάς;Πειραιάς;;Ελλάδα;Μαυρομιχάλη & Γραβιάς
3158;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Μιαούλη 50
3245;Πειραιάς;Πειραιάς;;Ελλάδα;Μικράς Ασίας 24 & Παπαναστασίου
3249;Πειραιάς;Πειραιάς;;Ελλάδα;Πλατεία Κοραή
3489;Πειραιάς;Πειραιάς;;Ελλάδα;Υψηλάντου 160
3569;Πειραιάς;Πειραιάς;;Ελλάδα;Αγ.Σπυρίδωνος 15
3659;Πειραιάς;Πειραιάς;;Ελλάδα;Πλατεία Αλεξάνδρας-Καστέλλα
3862;Πειραιάς;Πειραιάς;;Ελλάδα;Σιμήτου 26
3916;Πειραιάς;Πειραιάς;;Ελλάδα;Φιλελλήνων 49
3951;Πειραιάς;Πειραιάς;;Ελλάδα;Αλκιβιάδου 84
3979;Πειραιάς;Πειραιάς;;Ελλάδα;Δυοβουνιώτη 14
4295;Πειραιάς;Πειραιάς;;Ελλάδα;Λεωφ. Σαλαμίνος 1
4315;Πειραιάς;Πειραιάς;;Ελλάδα;Αλκιβιάδου 212
4316;Πειραιάς;Πειραιάς;;Ελλάδα;Καραολή-Δημητρίου 89
4319;Πειραιάς;Πειραιάς;;Ελλάδα;Δαβάκη - Πίνδου 21
4514;Πειραιάς;Πειραιάς;;Ελλάδα;Λεοσθένους 40, Ακτή Βρυώνη
4535;Πειραιάς;Πειραιάς;;Ελλάδα;Μπουμπουλίνας 31
4636;Πειραιάς;Πειραιάς;;Ελλάδα;Δ. Ράλλη 65-69
4666;Πειραιάς;Πειραιάς;;Ελλάδα;Π.Π. Γερμανού 1
4792;Πειραιάς;Πειραιάς;;Ελλάδα;Ανδρούτσου 136
4794;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Ξαβερίου 1, Ηροδότου 3
4813;Πειραιάς;Πειραιάς;;Ελλάδα;Μποτάση 22
4969;Πειραιάς;Πειραιάς;;Ελλάδα;Χαριλάου Τρικούπη 34
5067;Πειραιάς;Πειραιάς;;Ελλάδα;Χαριλάου Τρικούπη 1
5088;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Μιαούλη 91
5115;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Μιαούλη 93
5117;Πειραιάς;Πειραιάς;;Ελλάδα;Κολοκοτρώνη 126
5242;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Κονδύλη 22
5245;Πειραιάς;Πειραιάς;;Ελλάδα;Γραβιάς 10
5270;Πειραιάς;Πειραιάς;;Ελλάδα;34ου Συντάγματος Πεζικού 6
5302;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Μουτσοπούλου 50
5314;Πειραιάς;Πειραιάς;;Ελλάδα;34ου Συντ. Πεζικού & Ομ. Σκυλίτση
5332;Πειραιάς;Πειραιάς;;Ελλάδα;Αιγάλεω 21 & Μεσολογγίου
5362;Πειραιάς;Πειραιάς;;Ελλάδα;Ασκληπιού & Κάστορος
5378;Πειραιάς;Πειραιάς;;Ελλάδα;Λεωφ. Πειραιώς & Μυκάλης 63
5458;Πειραιάς;Πειραιάς;;Ελλάδα;Κανθάρου 21
5459;Πειραιάς;Πειραιάς;;Ελλάδα;Μπούρμαχη 18
5467;Πειραιάς;Πειραιάς;;Ελλάδα;Δ. Ράλλη 65
5477;Πειραιάς;Πειραιάς;;Ελλάδα;Σαχτούρη 5
5520;Πειραιάς;Πειραιάς;;Ελλάδα;Γ.Λαμπράκη & Παρνασσού Νεάπολη
5541;Πειραιάς;Πειραιάς;;Ελλάδα;Χρ. Σμύρνης 45
5591;Πειραιάς;Πειραιάς;;Ελλάδα;Φυλής 4 & 34 Συντάγματος
5746;Πειραιάς;Πειραιάς;Ελλάδα;Ελλάδα;Ακτή Μιαούλη 47-49
5776;Πειραιάς;Πειραιάς;;Ελλάδα;Καραόλη & Δημητρίου 80
5933;Πειραιάς;Πειραιάς;;Ελλάδα;Πραξιτέλους 131
5973;Πειραιάς;Πειραιάς;;Ελλάδα;Ψαρρών 58
6059;Πειραιάς;Πειραιάς;;Ελλάδα;143 Ανδρούτσου
6231;Πειραιάς;Πειραιάς;;Ελλάδα;Ακτή Μυαούλη 99
6261;Πειραιάς;Πειραιάς;;Ελλάδα;Χατζηκυριάκου & Τομπάζη 38
6352;Πειραιάς;Πειραιάς;;Ελλάδα;Πλάτωνος 14
6401;Πειραιάς;Πειραιάς;;Ελλάδα;Ν.Φαλήρου 19
6665;Πειραιάς;Πειραιάς;;Ελλάδα;Φωκίωνος 41
6972;Πειραιάς;Πειραιάς;;Ελλάδα;Ιωνιδών 35
6976;Πειραιάς;Πειραιάς;;Ελλάδα;Σβορώμου 52
7092;Πειραιάς;Πειραιάς;;Ελλάδα;Θήρας 128
7143;Πειραιάς;Πειραιάς;;Ελλάδα;Π.Ράλλη 529
7166;Πειραιάς;Πειραιάς;;Ελλάδα;Ευριπίδου 79
7168;Πειραιάς;Πειραιάς;;Ελλάδα;Κολοκοτρώνη 95
7668;Πειραιάς;Πειραιάς;;Ελλάδα;Κάστορος 72
7797;Πειραιάς;Πειραιάς;Αθήνα;Ελλάδα;Φίλωνος 88
7811;Πειραιάς;Πειραιάς;;Ελλάδα;Δραγατσανίου 63
